1185,PG0134,2017-09-10 09:50:00+03,2017-09-10 14:55:00+03,DME,BTK,Scheduled,319,null,null  
902,PG0341,2017-08-07 10:50:00+03,2017-08-07 11:55:00+03,DME,PES,Arrived,CR2,2017-08-07 10:51:00+03,2017-08-07 11:56:00+03
903,PG0341,2017-07-25 10:50:00+03,2017-07-25 11:55:00+03,DME,PES,Arrived,CR2,2017-07-25 10:53:00+03,2017-07-25 11:59:00+03
904,PG0341,2017-08-06 10:50:00+03,2017-08-06 11:55:00+03,DME,PES,Arrived,CR2,2017-08-06 13:56:00+03,2017-08-06 15:01:00+03
905,PG0341,2017-08-15 10:50:00+03,2017-08-15 11:55:00+03,DME,PES,Arrived,CR2,2017-08-15 10:51:00+03,2017-08-15 11:56:00+03
906,PG0341,2017-07-27 10:50:00+03,2017-07-27 11:55:00+03,DME,PES,Arrived,CR2,2017-07-27 10:53:00+03,2017-07-27 11:57:00+03
907,PG0341,2017-08-08 10:50:00+03,2017-08-08 11:55:00+03,DME,PES,Arrived,CR2,2017-08-08 10:51:00+03,2017-08-08 11:56:00+03
908,PG0341,2017-08-17 10:50:00+03,2017-08-17 11:55:00+03,DME,PES,Scheduled,CR2,null,null  
909,PG0341,2017-09-10 10:50:00+03,2017-09-10 11:55:00+03,DME,PES,Scheduled,CR2,null,null  
910,PG0341,2017-07-30 10:50:00+03,2017-07-30 11:55:00+03,DME,PES,Arrived,CR2,2017-07-30 10:53:00+03,2017-07-30 11:58:00+03
911,PG0341,2017-08-31 10:50:00+03,2017-08-31 11:55:00+03,DME,PES,Scheduled,CR2,null,null  
912,PG0341,2017-07-16 10:50:00+03,2017-07-16 11:55:00+03,DME,PES,Arrived,CR2,2017-07-16 10:52:00+03,2017-07-16 11:58:00+03
913,PG0341,2017-09-09 10:50:00+03,2017-09-09 11:55:00+03,DME,PES,Scheduled,CR2,null,null  
914,PG0341,2017-07-24 10:50:00+03,2017-07-24 11:55:00+03,DME,PES,Arrived,CR2,2017-07-24 10:54:00+03,2017-07-24 11:59:00+03
915,PG0341,2017-08-30 10:50:00+03,2017-08-30 11:55:00+03,DME,PES,Scheduled,CR2,null,null  
916,PG0368,2017-09-05 15:35:00+03,2017-09-05 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
917,PG0368,2017-08-03 15:35:00+03,2017-08-03 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-03 15:41:00+03,2017-08-03 18:55:00+03
918,PG0368,2017-08-31 15:35:00+03,2017-08-31 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
919,PG0368,2017-08-04 15:35:00+03,2017-08-04 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-04 15:37:00+03,2017-08-04 18:48:00+03
920,PG0368,2017-08-05 15:35:00+03,2017-08-05 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-05 15:40:00+03,2017-08-05 18:53:00+03
921,PG0368,2017-09-04 15:35:00+03,2017-09-04 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
922,PG0368,2017-09-10 15:35:00+03,2017-09-10 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
923,PG0368,2017-07-16 15:35:00+03,2017-07-16 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-16 15:36:00+03,2017-07-16 18:46:00+03
924,PG0368,2017-07-26 15:35:00+03,2017-07-26 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-26 18:31:00+03,2017-07-26 21:43:00+03
925,PG0368,2017-07-29 15:35:00+03,2017-07-29 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-29 15:38:00+03,2017-07-29 18:51:00+03
926,PG0368,2017-08-24 15:35:00+03,2017-08-24 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
927,PG0368,2017-08-22 15:35:00+03,2017-08-22 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
928,PG0368,2017-07-27 15:35:00+03,2017-07-27 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-27 15:42:00+03,2017-07-27 18:58:00+03
929,PG0368,2017-08-13 15:35:00+03,2017-08-13 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-13 15:36:00+03,2017-08-13 18:49:00+03
930,PG0368,2017-07-22 15:35:00+03,2017-07-22 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-22 15:38:00+03,2017-07-22 18:54:00+03
931,PG0368,2017-07-19 15:35:00+03,2017-07-19 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-19 15:36:00+03,2017-07-19 18:54:00+03
932,PG0368,2017-08-01 15:35:00+03,2017-08-01 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-01 15:38:00+03,2017-08-01 18:54:00+03
933,PG0368,2017-09-01 15:35:00+03,2017-09-01 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
934,PG0368,2017-09-02 15:35:00+03,2017-09-02 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
935,PG0368,2017-09-14 15:35:00+03,2017-09-14 18:50:00+03,DME,NJC,Cancelled,CR2,null,null  
936,PG0368,2017-08-25 15:35:00+03,2017-08-25 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
937,PG0368,2017-09-08 15:35:00+03,2017-09-08 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
938,PG0368,2017-07-23 15:35:00+03,2017-07-23 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-23 15:42:00+03,2017-07-23 18:59:00+03
939,PG0368,2017-08-09 15:35:00+03,2017-08-09 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-09 15:37:00+03,2017-08-09 18:51:00+03
940,PG0368,2017-07-21 15:35:00+03,2017-07-21 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-21 15:36:00+03,2017-07-21 18:55:00+03
941,PG0368,2017-07-18 15:35:00+03,2017-07-18 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-18 15:36:00+03,2017-07-18 18:49:00+03
942,PG0368,2017-08-11 15:35:00+03,2017-08-11 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-11 15:37:00+03,2017-08-11 18:53:00+03
943,PG0368,2017-07-31 15:35:00+03,2017-07-31 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-31 15:38:00+03,2017-07-31 18:52:00+03
944,PG0368,2017-08-12 15:35:00+03,2017-08-12 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-12 15:39:00+03,2017-08-12 18:52:00+03
945,PG0368,2017-08-02 15:35:00+03,2017-08-02 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-02 15:41:00+03,2017-08-02 18:59:00+03
946,PG0368,2017-09-03 15:35:00+03,2017-09-03 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
947,PG0368,2017-08-07 15:35:00+03,2017-08-07 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-07 15:36:00+03,2017-08-07 18:54:00+03
948,PG0368,2017-07-17 15:35:00+03,2017-07-17 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-17 15:40:00+03,2017-07-17 18:59:00+03
949,PG0368,2017-08-18 15:35:00+03,2017-08-18 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
950,PG0368,2017-07-25 15:35:00+03,2017-07-25 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-25 15:38:00+03,2017-07-25 18:52:00+03
951,PG0368,2017-08-08 15:35:00+03,2017-08-08 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-08 15:38:00+03,2017-08-08 18:53:00+03
952,PG0368,2017-08-20 15:35:00+03,2017-08-20 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
953,PG0368,2017-07-24 15:35:00+03,2017-07-24 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-24 15:37:00+03,2017-07-24 18:56:00+03
954,PG0368,2017-09-13 15:35:00+03,2017-09-13 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
955,PG0368,2017-08-06 15:35:00+03,2017-08-06 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-06 19:29:00+03,2017-08-06 22:49:00+03
956,PG0368,2017-08-29 15:35:00+03,2017-08-29 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
957,PG0368,2017-08-10 15:35:00+03,2017-08-10 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-10 15:37:00+03,2017-08-10 18:51:00+03
958,PG0368,2017-08-17 15:35:00+03,2017-08-17 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
959,PG0368,2017-08-19 15:35:00+03,2017-08-19 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
960,PG0368,2017-08-26 15:35:00+03,2017-08-26 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
961,PG0368,2017-08-21 15:35:00+03,2017-08-21 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
962,PG0368,2017-09-12 15:35:00+03,2017-09-12 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
963,PG0368,2017-09-11 15:35:00+03,2017-09-11 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
964,PG0368,2017-08-23 15:35:00+03,2017-08-23 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
965,PG0368,2017-09-09 15:35:00+03,2017-09-09 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
966,PG0368,2017-07-30 15:35:00+03,2017-07-30 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-30 15:38:00+03,2017-07-30 18:54:00+03
967,PG0368,2017-08-16 15:35:00+03,2017-08-16 18:50:00+03,DME,NJC,On Time,CR2,null,null  
968,PG0368,2017-08-28 15:35:00+03,2017-08-28 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
969,PG0368,2017-09-06 15:35:00+03,2017-09-06 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
970,PG0368,2017-07-20 15:35:00+03,2017-07-20 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-20 15:39:00+03,2017-07-20 18:50:00+03
971,PG0368,2017-08-14 15:35:00+03,2017-08-14 18:50:00+03,DME,NJC,Arrived,CR2,2017-08-14 15:36:00+03,2017-08-14 18:52:00+03
972,PG0368,2017-08-15 15:35:00+03,2017-08-15 18:50:00+03,DME,NJC,Departed,CR2,2017-08-15 15:38:00+03,
973,PG0368,2017-08-27 15:35:00+03,2017-08-27 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
974,PG0368,2017-09-07 15:35:00+03,2017-09-07 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
975,PG0368,2017-07-28 15:35:00+03,2017-07-28 18:50:00+03,DME,NJC,Arrived,CR2,2017-07-28 15:39:00+03,2017-07-28 18:52:00+03
976,PG0368,2017-08-30 15:35:00+03,2017-08-30 18:50:00+03,DME,NJC,Scheduled,CR2,null,null  
977,PG0335,2017-08-20 09:30:00+03,2017-08-20 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
978,PG0335,2017-09-11 09:30:00+03,2017-09-11 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
979,PG0335,2017-07-17 09:30:00+03,2017-07-17 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-17 09:32:00+03,2017-07-17 11:34:00+03
980,PG0335,2017-09-10 09:30:00+03,2017-09-10 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
981,PG0335,2017-07-16 09:30:00+03,2017-07-16 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-16 09:31:00+03,2017-07-16 11:37:00+03
982,PG0335,2017-08-27 09:30:00+03,2017-08-27 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
983,PG0335,2017-08-28 09:30:00+03,2017-08-28 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
984,PG0335,2017-09-12 09:30:00+03,2017-09-12 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
985,PG0335,2017-07-27 09:30:00+03,2017-07-27 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-27 09:34:00+03,2017-07-27 11:39:00+03
986,PG0335,2017-08-14 09:30:00+03,2017-08-14 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-14 09:32:00+03,2017-08-14 11:37:00+03
987,PG0335,2017-08-25 09:30:00+03,2017-08-25 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
988,PG0335,2017-08-31 09:30:00+03,2017-08-31 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
989,PG0335,2017-08-04 09:30:00+03,2017-08-04 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-04 09:33:00+03,2017-08-04 11:38:00+03
990,PG0335,2017-08-29 09:30:00+03,2017-08-29 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
991,PG0335,2017-09-06 09:30:00+03,2017-09-06 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
992,PG0335,2017-07-26 09:30:00+03,2017-07-26 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-26 09:34:00+03,2017-07-26 11:39:00+03
993,PG0335,2017-08-10 09:30:00+03,2017-08-10 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-10 09:36:00+03,2017-08-10 11:41:00+03
994,PG0335,2017-08-15 09:30:00+03,2017-08-15 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-15 09:32:00+03,2017-08-15 11:37:00+03
995,PG0335,2017-08-24 09:30:00+03,2017-08-24 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
996,PG0335,2017-09-02 09:30:00+03,2017-09-02 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
997,PG0335,2017-07-18 09:30:00+03,2017-07-18 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-18 09:31:00+03,2017-07-18 11:37:00+03
998,PG0335,2017-08-06 09:30:00+03,2017-08-06 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-06 09:33:00+03,2017-08-06 11:36:00+03
999,PG0335,2017-07-24 09:30:00+03,2017-07-24 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-24 09:32:00+03,2017-07-24 11:38:00+03
1000,PG0335,2017-08-08 09:30:00+03,2017-08-08 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-08 09:34:00+03,2017-08-08 11:42:00+03
1001,PG0335,2017-07-30 09:30:00+03,2017-07-30 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-30 09:34:00+03,2017-07-30 11:38:00+03
1002,PG0335,2017-09-14 09:30:00+03,2017-09-14 11:35:00+03,DME,JOK,Cancelled,CN1,null,null  
1003,PG0335,2017-08-21 09:30:00+03,2017-08-21 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1004,PG0335,2017-08-22 09:30:00+03,2017-08-22 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1005,PG0335,2017-09-08 09:30:00+03,2017-09-08 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1006,PG0335,2017-07-21 09:30:00+03,2017-07-21 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-21 09:33:00+03,2017-07-21 11:40:00+03
1007,PG0335,2017-08-11 09:30:00+03,2017-08-11 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-11 09:33:00+03,2017-08-11 11:40:00+03
1008,PG0335,2017-07-29 09:30:00+03,2017-07-29 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-29 09:32:00+03,2017-07-29 11:36:00+03
1009,PG0335,2017-07-19 09:30:00+03,2017-07-19 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-19 09:33:00+03,2017-07-19 11:38:00+03
1010,PG0335,2017-09-01 09:30:00+03,2017-09-01 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1011,PG0335,2017-08-05 09:30:00+03,2017-08-05 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-05 09:32:00+03,2017-08-05 11:36:00+03
1012,PG0335,2017-09-09 09:30:00+03,2017-09-09 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1013,PG0335,2017-08-09 09:30:00+03,2017-08-09 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-09 09:33:00+03,2017-08-09 11:38:00+03
1014,PG0335,2017-08-17 09:30:00+03,2017-08-17 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1015,PG0335,2017-08-12 09:30:00+03,2017-08-12 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-12 09:34:00+03,2017-08-12 11:37:00+03
1016,PG0335,2017-08-07 09:30:00+03,2017-08-07 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-07 09:35:00+03,2017-08-07 11:43:00+03
1017,PG0335,2017-09-04 09:30:00+03,2017-09-04 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1018,PG0335,2017-07-20 09:30:00+03,2017-07-20 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-20 09:33:00+03,2017-07-20 11:38:00+03
1019,PG0335,2017-07-25 09:30:00+03,2017-07-25 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-25 09:34:00+03,2017-07-25 11:41:00+03
1020,PG0335,2017-07-23 09:30:00+03,2017-07-23 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-23 09:32:00+03,2017-07-23 11:40:00+03
1021,PG0335,2017-08-13 09:30:00+03,2017-08-13 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-13 09:33:00+03,2017-08-13 11:37:00+03
1022,PG0335,2017-07-22 09:30:00+03,2017-07-22 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-22 09:30:00+03,2017-07-22 11:36:00+03
1023,PG0335,2017-08-16 09:30:00+03,2017-08-16 11:35:00+03,DME,JOK,On Time,CN1,null,null  
1024,PG0335,2017-09-13 09:30:00+03,2017-09-13 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1025,PG0335,2017-07-31 09:30:00+03,2017-07-31 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-31 09:34:00+03,2017-07-31 11:38:00+03
1026,PG0335,2017-09-05 09:30:00+03,2017-09-05 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1027,PG0335,2017-08-19 09:30:00+03,2017-08-19 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1028,PG0335,2017-09-03 09:30:00+03,2017-09-03 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1029,PG0335,2017-08-23 09:30:00+03,2017-08-23 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1030,PG0335,2017-07-28 09:30:00+03,2017-07-28 11:35:00+03,DME,JOK,Arrived,CN1,2017-07-28 12:39:00+03,2017-07-28 14:44:00+03
1031,PG0335,2017-08-03 09:30:00+03,2017-08-03 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-03 09:32:00+03,2017-08-03 11:38:00+03
1032,PG0335,2017-08-01 09:30:00+03,2017-08-01 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-01 09:32:00+03,2017-08-01 11:35:00+03
1033,PG0335,2017-08-02 09:30:00+03,2017-08-02 11:35:00+03,DME,JOK,Arrived,CN1,2017-08-02 09:31:00+03,2017-08-02 11:36:00+03
1034,PG0335,2017-09-07 09:30:00+03,2017-09-07 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1035,PG0335,2017-08-18 09:30:00+03,2017-08-18 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1036,PG0335,2017-08-30 09:30:00+03,2017-08-30 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1037,PG0335,2017-08-26 09:30:00+03,2017-08-26 11:35:00+03,DME,JOK,Scheduled,CN1,null,null  
1038,PG0517,2017-09-04 10:30:00+03,2017-09-04 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1039,PG0517,2017-08-28 10:30:00+03,2017-08-28 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1040,PG0517,2017-08-13 10:30:00+03,2017-08-13 11:50:00+03,DME,SCW,Arrived,763,2017-08-13 10:31:00+03,2017-08-13 11:50:00+03
1041,PG0517,2017-09-01 10:30:00+03,2017-09-01 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1042,PG0517,2017-09-08 10:30:00+03,2017-09-08 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1043,PG0517,2017-09-10 10:30:00+03,2017-09-10 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1044,PG0517,2017-08-25 10:30:00+03,2017-08-25 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1045,PG0517,2017-07-30 10:30:00+03,2017-07-30 11:50:00+03,DME,SCW,Arrived,763,2017-07-30 10:31:00+03,2017-07-30 11:50:00+03
1046,PG0517,2017-07-22 10:30:00+03,2017-07-22 11:50:00+03,DME,SCW,Arrived,763,2017-07-22 10:34:00+03,2017-07-22 11:54:00+03
1047,PG0517,2017-07-23 10:30:00+03,2017-07-23 11:50:00+03,DME,SCW,Arrived,763,2017-07-23 10:33:00+03,2017-07-23 11:54:00+03
1048,PG0517,2017-09-02 10:30:00+03,2017-09-02 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1049,PG0517,2017-08-04 10:30:00+03,2017-08-04 11:50:00+03,DME,SCW,Arrived,763,2017-08-04 10:31:00+03,2017-08-04 11:51:00+03
1050,PG0517,2017-07-18 10:30:00+03,2017-07-18 11:50:00+03,DME,SCW,Arrived,763,2017-07-18 10:33:00+03,2017-07-18 11:52:00+03
1051,PG0517,2017-07-29 10:30:00+03,2017-07-29 11:50:00+03,DME,SCW,Arrived,763,2017-07-29 10:32:00+03,2017-07-29 11:52:00+03
1052,PG0517,2017-09-05 10:30:00+03,2017-09-05 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1053,PG0517,2017-09-07 10:30:00+03,2017-09-07 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1054,PG0517,2017-08-26 10:30:00+03,2017-08-26 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1055,PG0517,2017-08-31 10:30:00+03,2017-08-31 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1056,PG0517,2017-09-06 10:30:00+03,2017-09-06 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1057,PG0517,2017-07-26 10:30:00+03,2017-07-26 11:50:00+03,DME,SCW,Arrived,763,2017-07-26 13:49:00+03,2017-07-26 15:09:00+03
1058,PG0517,2017-08-17 10:30:00+03,2017-08-17 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1059,PG0517,2017-08-21 10:30:00+03,2017-08-21 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1060,PG0517,2017-08-15 10:30:00+03,2017-08-15 11:50:00+03,DME,SCW,Arrived,763,2017-08-15 10:34:00+03,2017-08-15 11:55:00+03
1061,PG0517,2017-08-03 10:30:00+03,2017-08-03 11:50:00+03,DME,SCW,Arrived,763,2017-08-03 10:31:00+03,2017-08-03 11:52:00+03
1062,PG0517,2017-08-08 10:30:00+03,2017-08-08 11:50:00+03,DME,SCW,Arrived,763,2017-08-08 10:32:00+03,2017-08-08 11:52:00+03
1063,PG0517,2017-08-09 10:30:00+03,2017-08-09 11:50:00+03,DME,SCW,Arrived,763,2017-08-09 10:32:00+03,2017-08-09 11:52:00+03
1064,PG0517,2017-07-27 10:30:00+03,2017-07-27 11:50:00+03,DME,SCW,Arrived,763,2017-07-27 10:32:00+03,2017-07-27 11:52:00+03
1065,PG0517,2017-07-28 10:30:00+03,2017-07-28 11:50:00+03,DME,SCW,Arrived,763,2017-07-28 10:33:00+03,2017-07-28 11:54:00+03
1066,PG0517,2017-07-25 10:30:00+03,2017-07-25 11:50:00+03,DME,SCW,Arrived,763,2017-07-25 10:31:00+03,2017-07-25 11:51:00+03
1067,PG0517,2017-08-06 10:30:00+03,2017-08-06 11:50:00+03,DME,SCW,Arrived,763,2017-08-06 10:31:00+03,2017-08-06 11:51:00+03
1068,PG0517,2017-08-01 10:30:00+03,2017-08-01 11:50:00+03,DME,SCW,Arrived,763,2017-08-01 10:34:00+03,2017-08-01 11:53:00+03
1069,PG0517,2017-08-20 10:30:00+03,2017-08-20 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1070,PG0517,2017-09-03 10:30:00+03,2017-09-03 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1071,PG0517,2017-08-12 10:30:00+03,2017-08-12 11:50:00+03,DME,SCW,Arrived,763,2017-08-12 10:31:00+03,2017-08-12 11:51:00+03
1072,PG0517,2017-08-02 10:30:00+03,2017-08-02 11:50:00+03,DME,SCW,Arrived,763,2017-08-02 10:33:00+03,2017-08-02 11:52:00+03
1073,PG0517,2017-09-14 10:30:00+03,2017-09-14 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1074,PG0517,2017-08-24 10:30:00+03,2017-08-24 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1075,PG0517,2017-08-22 10:30:00+03,2017-08-22 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1076,PG0517,2017-07-17 10:30:00+03,2017-07-17 11:50:00+03,DME,SCW,Arrived,763,2017-07-17 10:31:00+03,2017-07-17 11:52:00+03
1077,PG0517,2017-07-19 10:30:00+03,2017-07-19 11:50:00+03,DME,SCW,Arrived,763,2017-07-19 10:34:00+03,2017-07-19 11:54:00+03
1078,PG0517,2017-08-11 10:30:00+03,2017-08-11 11:50:00+03,DME,SCW,Arrived,763,2017-08-11 10:31:00+03,2017-08-11 11:51:00+03
1079,PG0517,2017-08-05 10:30:00+03,2017-08-05 11:50:00+03,DME,SCW,Arrived,763,2017-08-05 10:35:00+03,2017-08-05 11:53:00+03
1080,PG0517,2017-08-18 10:30:00+03,2017-08-18 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1081,PG0517,2017-07-20 10:30:00+03,2017-07-20 11:50:00+03,DME,SCW,Arrived,763,2017-07-20 10:34:00+03,2017-07-20 11:53:00+03
1082,PG0517,2017-09-11 10:30:00+03,2017-09-11 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1083,PG0517,2017-07-24 10:30:00+03,2017-07-24 11:50:00+03,DME,SCW,Arrived,763,2017-07-24 10:34:00+03,2017-07-24 11:54:00+03
1084,PG0517,2017-08-27 10:30:00+03,2017-08-27 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1085,PG0517,2017-08-19 10:30:00+03,2017-08-19 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1086,PG0517,2017-08-07 10:30:00+03,2017-08-07 11:50:00+03,DME,SCW,Arrived,763,2017-08-07 10:34:00+03,2017-08-07 11:53:00+03
1087,PG0517,2017-09-12 10:30:00+03,2017-09-12 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1088,PG0517,2017-08-29 10:30:00+03,2017-08-29 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1089,PG0517,2017-07-31 10:30:00+03,2017-07-31 11:50:00+03,DME,SCW,Arrived,763,2017-07-31 10:38:00+03,2017-07-31 11:57:00+03
1090,PG0517,2017-07-16 10:30:00+03,2017-07-16 11:50:00+03,DME,SCW,Arrived,763,2017-07-16 10:35:00+03,2017-07-16 11:57:00+03
1091,PG0517,2017-07-21 10:30:00+03,2017-07-21 11:50:00+03,DME,SCW,Arrived,763,2017-07-21 10:34:00+03,2017-07-21 11:54:00+03
1092,PG0517,2017-09-09 10:30:00+03,2017-09-09 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1093,PG0517,2017-08-30 10:30:00+03,2017-08-30 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1094,PG0517,2017-08-14 10:30:00+03,2017-08-14 11:50:00+03,DME,SCW,Arrived,763,2017-08-14 10:34:00+03,2017-08-14 11:55:00+03
1095,PG0517,2017-09-13 10:30:00+03,2017-09-13 11:50:00+03,DME,SCW,Scheduled,763,null,null  
1096,PG0517,2017-08-23 10:30:00+03,2017-08-23 11:50:00+03,DME,SCW,Scheduled,763,null,null  
